location	date	leadtime	lat	lon	alt	fcst2	fcst3	fcst	obs	elaf	deltaT	lafNN
44560	20140429	12.0	58.8843	5.637	7.0	12.448151	8.756744	12.624908	10.9	0.58	3.69140625	1.0
44560	20140430	12.0	58.8843	5.637	7.0	8.650299	7.121002	8.876862	8.1	0.64	1.529296875	1.0
44560	20150401	12.0	58.8843	5.637	7.0	2.6080627	2.9586487	2.32193	5.3	0.0	-0.3505859375	1.0
44560	20150402	12.0	58.8843	5.637	7.0	5.8246765	4.582489	5.750946	6.7	1.0	1.2421875	0.94
44560	20150403	12.0	58.8843	5.637	7.0	5.37735	3.957428	5.316803	6.0	1.0	1.419921875	0.96
44560	20150404	12.0	58.8843	5.637	7.0	6.14859	3.8522034	5.9840393	6.7	1.0	2.29638671875	0.93
44560	20150405	12.0	58.8843	5.637	7.0	4.1427307	4.46402	4.2252502	6.4	0.0	-0.3212890625	0.74
44560	20150406	12.0	58.8843	5.637	7.0	6.7569885	4.094879	6.7569885	6.1	0.75	2.662109375	1.0
44560	20150407	12.0	58.8843	5.637	7.0	8.138092	6.099518	8.011139	8.8	1.0	2.03857421875	0.94
44560	20150408	12.0	58.8843	5.637	7.0	9.307037	6.170807	9.2586975	9.5	1.0	3.13623046875	0.98
44560	20150409	12.0	58.8843	5.637	7.0	5.3138733	4.183502	5.4510803	6.8	1.0	1.13037109375	1.0
44560	20150410	12.0	58.8843	5.637	7.0	8.975983	6.0169983	8.975983	10.1	1.0	2.958984375	1.0
44560	20150411	12.0	58.8843	5.637	7.0	10.75943	6.8434143	11.200836	13.1	1.0	3.916015625	1.0
44560	20150412	12.0	58.8843	5.637	7.0	7.733795	6.561432	7.8192444	8.2	1.0	1.17236328125	1.0
44560	20150413	12.0	58.8843	5.637	7.0	5.8055725	4.7850647	5.752838	6.4	1.0	1.0205078125	0.95
44560	20150414	12.0	58.8843	5.637	7.0	7.4410706	6.6178284	7.499176	7.9	1.0	0.8232421875	1.0
44560	20150415	12.0	58.8843	5.637	7.0	6.756012	6.1231995	6.67984	8.1	1.0	0.6328125	0.88
44560	20150416	12.0	58.8843	5.637	7.0	6.8473206	5.4586487	6.77652	7.9	1.0	1.388671875	0.95
44560	20150417	12.0	58.8843	5.637	7.0	8.555328	5.9430237	8.498199	9.7	1.0	2.6123046875	0.98
44560	20150420	12.0	58.8843	5.637	7.0	13.870514	7.424713	13.443268	12.7	0.82	6.44580078125	0.93
44560	20150421	12.0	58.8843	5.637	7.0	6.769684	6.0660706	6.9581604	8.6	1.0	0.70361328125	1.0
44560	20150422	12.0	58.8843	5.637	7.0	9.757721	7.123932	10.027252	11.1	1.0	2.6337890625	1.0
44560	20150423	12.0	58.8843	5.637	7.0	8.703522	7.4701233	8.734772	8.2	0.59	1.2333984375	1.0
44560	20150424	12.0	58.8843	5.637	7.0	8.790497	7.245575	8.910614	8.5	0.81	1.544921875	1.0
44560	20150425	12.0	58.8843	5.637	7.0	8.093933	8.0216675	8.27948	10.1	1.0	0.072265625	1.0
44560	20150426	12.0	58.8843	5.637	7.0	7.677887	6.360504	7.673004	7.1	0.56	1.3173828125	1.0
44560	20150427	12.0	58.8843	5.637	7.0	7.0030823	5.7413635	7.5694885	4.5	0.0	1.26171875	1.0
44560	20150428	12.0	58.8843	5.637	7.0	7.9549866	7.1131897	7.92276	9.8	1.0	0.841796875	0.96
44560	20150429	12.0	58.8843	5.637	7.0	8.719391	6.8434143	8.705719	10.1	1.0	1.8759765625	0.99
44560	20150430	12.0	58.8843	5.637	7.0	3.8251038	4.587799	3.7899475	6.7	0.0	-0.7626953125	1.0
44560	20160401	12.0	58.8843	5.637	7.0	5.883972	5.3165894	5.8224487	6.4	1.0	0.5673828125	0.89
44560	20160402	12.0	58.8843	5.637	7.0	6.110504	6.141266	6.2115784	7.5	0.0	-0.03076171875	0.0
44560	20160403	12.0	58.8843	5.637	7.0	6.6097717	6.5917053	6.79776	9.0	1.0	0.01806640625	1.0
44560	20160404	12.0	58.8843	5.637	7.0	10.67691	5.893219	10.668121	9.0	0.65	4.78369140625	1.0
44560	20160405	12.0	58.8843	5.637	7.0	11.318268	9.193268	11.245026	11.2	0.94	2.125	0.97
44560	20160406	12.0	58.8843	5.637	7.0	6.8973694	5.9725647	7.0194397	7.6	1.0	0.9248046875	1.0
44560	20160407	12.0	58.8843	5.637	7.0	6.3421936	5.2640686	6.337799	7.3	1.0	1.078125	1.0
44560	20160408	12.0	58.8843	5.637	7.0	6.851715	5.358551	6.715973	7.6	1.0	1.4931640625	0.91
44560	20160409	12.0	58.8843	5.637	7.0	7.5152893	5.2565002	7.438141	8.5	1.0	2.2587890625	0.97
44560	20160410	12.0	58.8843	5.637	7.0	11.24942	9.244537	11.235748	12.9	1.0	2.0048828125	0.99
44560	20160411	12.0	58.8843	5.637	7.0	11.729401	8.734283	11.670807	12.5	1.0	2.9951171875	0.98
44560	20160412	12.0	58.8843	5.637	7.0	13.414215	7.58902	13.503082	13.9	1.0	5.8251953125	1.0
44560	20160413	12.0	58.8843	5.637	7.0	8.06485	7.5336	8.337311	10.5	1.0	0.53125	1.0
44560	20160414	12.0	58.8843	5.637	7.0	10.298981	7.157379	10.365387	13.1	1.0	3.1416015625	1.0
44560	20160415	12.0	58.8843	5.637	7.0	6.7342834	5.402252	6.7826233	6.9	1.0	1.33203125	1.0
44560	20160416	12.0	58.8843	5.637	7.0	7.129059	5.71402	7.1476135	8.4	1.0	1.4150390625	1.0
44560	20160417	12.0	58.8843	5.637	7.0	7.3526917	5.858551	7.673004	8.4	1.0	1.494140625	1.0
44560	20160418	12.0	58.8843	5.637	7.0	7.409088	7.091217	7.555084	8.6	1.0	0.31787109375	1.0
44560	20160419	12.0	58.8843	5.637	7.0	8.050201	6.9842834	8.431061	8.3	1.0	1.06591796875	1.0
44560	20160420	12.0	58.8843	5.637	7.0	8.058746	6.1979065	8.310211	8.8	1.0	1.86083984375	1.0
44560	20160421	12.0	58.8843	5.637	7.0	7.73761	6.8987427	7.804016	9.2	1.0	0.8388671875	1.0
44560	20160422	12.0	58.8843	5.637	7.0	6.5782776	5.335602	6.797516	7.9	1.0	1.24267578125	1.0
44560	20160423	12.0	58.8843	5.637	7.0	3.8929749	2.6908264	4.024811	5.6	1.0	1.2021484375	1.0
44560	20160424	12.0	58.8843	5.637	7.0	6.9323425	4.908905	7.179413	7.0	1.0	2.0234375	1.0
44560	20160425	12.0	58.8843	5.637	7.0	6.608551	4.5714417	7.132965	5.6	0.5	2.037109375	1.0
44560	20160426	12.0	58.8843	5.637	7.0	9.521881	7.924225	9.75235	9.9	1.0	1.59765625	1.0
44560	20160427	12.0	58.8843	5.637	7.0	8.83316	5.988434	8.815582	8.8	0.99	2.8447265625	0.99
44560	20160428	12.0	58.8843	5.637	7.0	4.28067	3.6322327	4.723053	6.2	1.0	0.6484375	1.0
44560	20160429	12.0	58.8843	5.637	7.0	7.5135803	7.3573303	7.7049866	8.6	1.0	0.15625	1.0
44560	20160430	12.0	58.8843	5.637	7.0	4.9283752	5.7584534	5.063141	9.1	0.0	-0.830078125	0.84
44610	20140401	12.0	59.0705	5.4122	21.0	7.188385	3.108307	7.188385	9.0	1.0	4.080078125	1.0
44610	20140402	12.0	59.0705	5.4122	21.0	9.162384	6.1750793	9.162384	8.3	0.71	2.9873046875	1.0
44610	20140403	12.0	59.0705	5.4122	21.0	8.377106	5.421051	8.377106	7.4	0.67	2.9560546875	1.0
44610	20140404	12.0	59.0705	5.4122	21.0	11.371002	9.325104	11.371002	9.8	0.23	2.0458984375	1.0
44610	20140405	12.0	59.0705	5.4122	21.0	6.6844177	6.4217224	6.6844177	5.1	0.0	0.2626953125	1.0
44610	20140406	12.0	59.0705	5.4122	21.0	9.091949	7.9112854	9.091949	9.5	1.0	1.1806640625	1.0
44610	20140407	12.0	59.0705	5.4122	21.0	7.3002014	5.7503967	7.3002014	8.5	1.0	1.5498046875	1.0
44610	20140408	12.0	59.0705	5.4122	21.0	7.2538147	6.483307	7.2538147	7.4	1.0	0.7705078125	1.0
44610	20140409	12.0	59.0705	5.4122	21.0	9.202789	6.728668	9.202789	7.4	0.27	2.47412109375	1.0
44610	20140410	12.0	59.0705	5.4122	21.0	7.0812073	6.252594	7.0812073	6.7	0.54	0.82861328125	1.0
44610	20140411	12.0	59.0705	5.4122	21.0	7.094391	6.0299377	7.094391	7.9	1.0	1.064453125	1.0
44610	20140412	12.0	59.0705	5.4122	21.0	6.9898987	6.6808167	6.9898987	6.7	0.06	0.30908203125	1.0
44610	20140413	12.0	59.0705	5.4122	21.0	7.425934	6.7257385	7.425934	7.0	0.39	0.7001953125	1.0
44610	20140414	12.0	59.0705	5.4122	21.0	6.075287	5.5987244	6.075287	6.0	0.84	0.4765625	1.0
44610	20140415	12.0	59.0705	5.4122	21.0	7.9166565	5.940094	7.9166565	7.2	0.64	1.9765625	1.0
44610	20140416	12.0	59.0705	5.4122	21.0	8.043854	6.6586	8.043854	8.1	1.0	1.38525390625	1.0
44610	20140417	12.0	59.0705	5.4122	21.0	7.384308	6.374542	7.384308	6.7	0.32	1.009765625	1.0
44610	20140418	12.0	59.0705	5.4122	21.0	8.674225	7.2240295	8.674225	8.5	0.88	1.4501953125	1.0
44610	20140419	12.0	59.0705	5.4122	21.0	9.724762	7.693512	9.724762	10.6	1.0	2.03125	1.0
44610	20140420	12.0	59.0705	5.4122	21.0	12.469147	7.634186	12.469147	9.7	0.43	4.8349609375	1.0
44610	20140421	12.0	59.0705	5.4122	21.0	16.498932	11.843658	16.498932	14.1	0.48	4.6552734375	1.0
44610	20140422	12.0	59.0705	5.4122	21.0	17.441559	14.866364	17.441559	16.6	0.67	2.5751953125	1.0
44610	20140423	12.0	59.0705	5.4122	21.0	15.332184	13.032379	15.332184	14.0	0.42	2.2998046875	1.0
44610	20140424	12.0	59.0705	5.4122	21.0	14.147614	11.954742	14.147614	10.2	0.0	2.19287109375	1.0
44610	20140425	12.0	59.0705	5.4122	21.0	14.645905	11.216217	14.645905	11.0	0.0	3.4296875	1.0
44610	20140426	12.0	59.0705	5.4122	21.0	17.736969	14.393707	17.736969	16.8	0.72	3.34326171875	1.0
44610	20140427	12.0	59.0705	5.4122	21.0	17.403961	11.910797	17.403961	16.5	0.84	5.4931640625	1.0
44610	20140428	12.0	59.0705	5.4122	21.0	10.188385	5.230377	10.188385	11.5	1.0	4.9580078125	1.0
44610	20140429	12.0	59.0705	5.4122	21.0	11.7274475	9.341705	11.7274475	9.3	0.0	2.3857421875	1.0
44610	20140430	12.0	59.0705	5.4122	21.0	8.033112	6.920807	8.033112	7.2	0.25	1.1123046875	1.0
44610	20150401	12.0	59.0705	5.4122	21.0	2.3434143	2.655426	2.3434143	4.2	0.0	-0.31201171875	1.0
44610	20150402	12.0	59.0705	5.4122	21.0	5.2553406	4.43161	5.2553406	5.3	1.0	0.82373046875	1.0
44610	20150403	12.0	59.0705	5.4122	21.0	5.5453186	3.975006	5.5453186	5.3	0.84	1.5703125	1.0
44610	20150404	12.0	59.0705	5.4122	21.0	6.5035706	4.285797	6.5035706	5.2	0.41	2.2177734375	1.0
44610	20150405	12.0	59.0705	5.4122	21.0	4.3209534	4.4596252	4.3209534	4.6	0.0	-0.138671875	1.0
44610	20150406	12.0	59.0705	5.4122	21.0	4.99234	3.6505432	4.99234	4.6	0.71	1.341796875	1.0
44610	20150407	12.0	59.0705	5.4122	21.0	8.318756	6.134674	8.318756	7.1	0.44	2.18408203125	1.0
44610	20150408	12.0	59.0705	5.4122	21.0	8.893463	6.764557	8.893463	8.2	0.67	2.12890625	1.0
44610	20150409	12.0	59.0705	5.4122	21.0	4.572174	4.0331116	4.572174	5.8	1.0	0.5390625	1.0
44610	20150410	12.0	59.0705	5.4122	21.0	5.4984436	4.6166077	5.4984436	6.2	1.0	0.8818359375	1.0
44610	20150411	12.0	59.0705	5.4122	21.0	6.653961	5.6578674	6.653961	8.5	1.0	0.99609375	1.0
44610	20150412	12.0	59.0705	5.4122	21.0	6.7953186	6.601959	6.7953186	7.3	1.0	0.193359375	1.0
44610	20150413	12.0	59.0705	5.4122	21.0	5.8504944	4.7538147	5.8504944	5.4	0.59	1.0966796875	1.0
44610	20150414	12.0	59.0705	5.4122	21.0	7.712555	6.573395	7.712555	7.3	0.64	1.13916015625	1.0
44610	20150415	12.0	59.0705	5.4122	21.0	7.0655823	6.2218323	7.0655823	6.8	0.69	0.84375	1.0
44610	20150416	12.0	59.0705	5.4122	21.0	6.8160706	5.6651917	6.8160706	6.6	0.81	1.15087890625	1.0
44610	20150417	12.0	59.0705	5.4122	21.0	8.568024	6.645172	8.568024	8.1	0.76	1.9228515625	1.0
44610	20150418	12.0	59.0705	5.4122	21.0	8.270905	7.0799866	8.270905	8.2	0.94	1.19091796875	1.0
44610	20150419	12.0	59.0705	5.4122	21.0	10.979889	6.9881897	10.979889	10.3	0.83	3.99169921875	1.0
44610	20150420	12.0	59.0705	5.4122	21.0	11.92276	6.992584	11.92276	9.8	0.57	4.93017578125	1.0
44610	20150421	12.0	59.0705	5.4122	21.0	6.6803284	5.9093323	6.6803284	7.6	1.0	0.77099609375	1.0
44610	20150422	12.0	59.0705	5.4122	21.0	9.739655	7.662506	9.739655	9.7	0.98	2.0771484375	1.0
44610	20150423	12.0	59.0705	5.4122	21.0	8.712311	7.4252014	8.712311	7.7	0.21	1.287109375	1.0
44610	20150424	12.0	59.0705	5.4122	21.0	8.308075	7.106903	8.308075	7.6	0.41	1.201171875	1.0
44610	20150425	12.0	59.0705	5.4122	21.0	7.970886	7.562683	7.970886	8.4	1.0	0.408203125	1.0
44610	20150426	12.0	59.0705	5.4122	21.0	7.2931213	6.157379	7.2931213	7.1	0.83	1.1357421875	1.0
44610	20150427	12.0	59.0705	5.4122	21.0	7.778473	5.405426	7.778473	6.6	0.5	2.373046875	1.0
44610	20150428	12.0	59.0705	5.4122	21.0	7.469635	6.655182	7.469635	7.6	1.0	0.814453125	1.0
44610	20150429	12.0	59.0705	5.4122	21.0	7.9674377	6.544586	7.9674377	8.4	1.0	1.4228515625	1.0
44610	20150430	12.0	59.0705	5.4122	21.0	4.3260803	4.9686584	4.3260803	6.6	0.0	-0.642578125	1.0
44610	20160401	12.0	59.0705	5.4122	21.0	5.1466675	4.893738	5.1466675	5.5	1.0	0.2529296875	1.0
44610	20160402	12.0	59.0705	5.4122	21.0	5.895172	5.8072815	5.895172	6.3	1.0	0.087890625	1.0
44610	20160403	12.0	59.0705	5.4122	21.0	7.5594788	6.5292053	7.5594788	7.2	0.65	1.0302734375	1.0
44610	20160404	12.0	59.0705	5.4122	21.0	9.235504	6.037262	9.235504	7.5	0.46	3.1982421875	1.0
44610	20160405	12.0	59.0705	5.4122	21.0	9.216705	6.8836975	9.216705	8.4	0.65	2.3330078125	1.0
44610	20160406	12.0	59.0705	5.4122	21.0	6.420807	5.6141663	6.420807	6.3	0.85	0.806640625	1.0
44610	20160407	12.0	59.0705	5.4122	21.0	6.400299	5.7499084	6.400299	6.8	1.0	0.650390625	1.0
44610	20160408	12.0	59.0705	5.4122	21.0	6.662262	5.416168	6.662262	6.4	0.79	1.24609375	1.0
44610	20160409	12.0	59.0705	5.4122	21.0	7.5777893	5.0309143	7.5777893	6.6	0.62	2.546875	1.0
44610	20160410	12.0	59.0705	5.4122	21.0	11.223053	8.426178	11.223053	9.1	0.24	2.796875	1.0
44610	20160411	12.0	59.0705	5.4122	21.0	10.739166	7.5594788	10.739166	9.9	0.74	3.1796875	1.0
44610	20160412	12.0	59.0705	5.4122	21.0	11.844879	7.5714417	11.844879	11.2	0.85	4.2734375	1.0
44610	20160413	12.0	59.0705	5.4122	21.0	7.823639	6.7836	7.823639	8.8	1.0	1.0400390625	1.0
44610	20160414	12.0	59.0705	5.4122	21.0	8.841461	6.8819885	8.841461	9.2	1.0	1.95947265625	1.0
44610	20160415	12.0	59.0705	5.4122	21.0	6.5223694	4.5336	6.5223694	5.9	0.69	1.98876953125	1.0
44610	20160416	12.0	59.0705	5.4122	21.0	7.4601135	5.632965	7.4601135	7.6	1.0	1.8271484375	1.0
44610	20160417	12.0	59.0705	5.4122	21.0	7.6144104	5.917145	7.6144104	7.1	0.7	1.697265625	1.0
44610	20160418	12.0	59.0705	5.4122	21.0	7.3871155	7.0296936	7.3871155	7.6	1.0	0.357421875	1.0
44610	20160419	12.0	59.0705	5.4122	21.0	8.321686	6.980377	8.321686	7.7	0.54	1.34130859375	1.0
44610	20160420	12.0	59.0705	5.4122	21.0	8.23111	6.2687073	8.23111	7.9	0.83	1.96240234375	1.0
44610	20160421	12.0	59.0705	5.4122	21.0	8.002258	6.8860474	8.002258	8.1	1.0	1.1162109375	1.0
44610	20160422	12.0	59.0705	5.4122	21.0	6.7052307	5.431793	6.7052307	6.1	0.52	1.2734375	1.0
44610	20160423	12.0	59.0705	5.4122	21.0	3.6078186	3.410553	3.6078186	4.4	1.0	0.197265625	1.0
44610	20160424	12.0	59.0705	5.4122	21.0	6.9587097	5.129608	6.9587097	6.0	0.48	1.8291015625	1.0
44610	20160425	12.0	59.0705	5.4122	21.0	8.053864	5.5499573	8.053864	6.7	0.46	2.50390625	1.0
44610	20160426	12.0	59.0705	5.4122	21.0	8.888092	6.9877014	8.888092	8.2	0.64	1.900390625	1.0
44610	20160427	12.0	59.0705	5.4122	21.0	8.310211	5.7828674	8.310211	7.7	0.76	2.52734375	1.0
44610	20160428	12.0	59.0705	5.4122	21.0	7.754303	5.6927795	7.754303	8.3	1.0	2.0615234375	1.0
44610	20160429	12.0	59.0705	5.4122	21.0	8.079498	7.4461975	8.079498	8.3	1.0	0.63330078125	1.0
44610	20160430	12.0	59.0705	5.4122	21.0	6.7047424	6.215973	6.7047424	6.9	1.0	0.48876953125	1.0
44640	20140401	12.0	58.9572	5.73	72.0	9.832916	6.2792053	9.667877	12.2	1.0	3.5537109375	0.95
44640	20140402	12.0	58.9572	5.73	72.0	11.10379	6.6301575	10.678986	9.6	0.66	4.4736328125	0.91
44640	20140403	12.0	58.9572	5.73	72.0	9.622223	7.2052307	10.255035	9.3	0.87	2.4169921875	1.0
44640	20140404	12.0	58.9572	5.73	72.0	12.362213	9.0868225	12.088776	11.0	0.58	3.275390625	0.92
44640	20140405	12.0	58.9572	5.73	72.0	7.5887146	7.082855	7.5174255	5.0	0.0	0.505859375	0.86
44640	20140406	12.0	58.9572	5.73	72.0	12.404449	10.779449	12.475739	12.2	0.87	1.625	1.0
44640	20140407	12.0	58.9572	5.73	72.0	11.896881	9.034576	13.406647	14.1	1.0	2.8623046875	1.0
44640	20140408	12.0	58.9572	5.73	72.0	7.663971	6.7450256	7.7274475	7.4	0.71	0.9189453125	1.0
44640	20140409	12.0	58.9572	5.73	72.0	9.268707	7.3902893	9.30777	10.6	1.0	1.87841796875	1.0
44640	20140410	12.0	58.9572	5.73	72.0	8.435211	7.3766174	8.439606	6.7	0.0	1.05859375	1.0
44640	20140411	12.0	58.9572	5.73	72.0	7.231598	6.2154846	7.289215	8.2	1.0	1.01611328125	1.0
44640	20140412	12.0	58.9572	5.73	72.0	7.4098206	6.959137	7.4674377	6.5	0.0	0.45068359375	1.0
44640	20140413	12.0	58.9572	5.73	72.0	7.6905823	6.9586487	7.7433167	7.4	0.6	0.73193359375	1.0
44640	20140414	12.0	58.9572	5.73	72.0	6.7085876	5.7603455	6.770111	7.3	1.0	0.9482421875	1.0
44640	20140415	12.0	58.9572	5.73	72.0	8.882965	6.5870667	9.219879	9.0	1.0	2.2958984375	1.0
44640	20140416	12.0	58.9572	5.73	72.0	10.885162	8.514557	10.806061	9.0	0.2	2.37060546875	0.97
44640	20140417	12.0	58.9572	5.73	72.0	7.7085266	6.7104797	7.8677063	6.1	0.0	0.998046875	1.0
44640	20140418	12.0	58.9572	5.73	72.0	10.150787	7.6908264	10.2308655	11.1	1.0	2.4599609375	1.0
44640	20140419	12.0	58.9572	5.73	72.0	12.454254	9.421051	13.710114	12.7	1.0	3.033203125	1.0
44640	20140420	12.0	58.9572	5.73	72.0	14.2308655	9.518951	14.303131	12.7	0.68	4.7119140625	1.0
44640	20140421	12.0	58.9572	5.73	72.0	18.89444	12.325104	18.444244	18.3	0.91	6.5693359375	0.93
44640	20140422	12.0	58.9572	5.73	72.0	19.464996	14.87027	19.104645	16.5	0.35	4.5947265625	0.92
44640	20140423	12.0	58.9572	5.73	72.0	16.52652	13.090973	16.335114	14.0	0.26	3.435546875	0.94
44640	20140424	12.0	58.9572	5.73	72.0	15.323395	12.005035	15.028473	10.5	0.0	3.318359375	0.91
44640	20140425	12.0	58.9572	5.73	72.0	17.142975	12.045807	17.02481	14.4	0.46	5.09716796875	0.98
44640	20140426	12.0	58.9572	5.73	72.0	20.372223	15.704742	20.4357	19.6	0.83	4.66748046875	1.0
44640	20140427	12.0	58.9572	5.73	72.0	20.194	13.2291565	19.75943	19.6	0.91	6.96484375	0.94
44640	20140428	12.0	58.9572	5.73	72.0	15.621002	13.3524475	17.103424	16.4	1.0	2.2685546875	1.0
44640	20140429	12.0	58.9572	5.73	72.0	14.424713	11.3368225	15.05069	11.8	0.15	3.087890625	1.0
44640	20140430	12.0	58.9572	5.73	72.0	9.915924	8.481354	10.427643	10.2	1.0	1.4345703125	1.0
44640	20150401	12.0	58.9572	5.73	72.0	3.5646057	3.9718323	4.058258	5.5	0.0	-0.4072265625	0.0
44640	20150402	12.0	58.9572	5.73	72.0	5.949188	4.771942	5.927704	7.0	1.0	1.17724609375	0.98
44640	20150403	12.0	58.9572	5.73	72.0	5.879303	4.441803	6.082428	6.9	1.0	1.4375	1.0
44640	20150404	12.0	58.9572	5.73	72.0	7.1842346	3.8609924	7.539215	7.2	1.0	3.3232421875	1.0
44640	20150405	12.0	58.9572	5.73	72.0	4.3336487	4.1559143	4.30777	5.4	1.0	0.177734375	0.85
44640	20150406	12.0	58.9572	5.73	72.0	6.8175354	4.7481995	7.549469	5.9	0.56	2.0693359375	1.0
44640	20150407	12.0	58.9572	5.73	72.0	8.525299	7.136627	8.731842	9.7	1.0	1.388671875	1.0
44640	20150408	12.0	58.9572	5.73	72.0	10.120514	6.4081116	10.116608	9.5	0.83	3.71240234375	1.0
44640	20150409	12.0	58.9572	5.73	72.0	6.0472717	4.890045	6.3036194	6.3	1.0	1.1572265625	1.0
44640	20150410	12.0	58.9572	5.73	72.0	10.498444	8.447662	11.008209	11.1	1.0	2.05078125	1.0
44640	20150411	12.0	58.9572	5.73	72.0	12.962555	11.309235	13.0260315	14.1	1.0	1.6533203125	1.0
44640	20150412	12.0	58.9572	5.73	72.0	8.142487	7.118561	7.9857483	7.0	0.0	1.02392578125	0.85
44640	20150413	12.0	58.9572	5.73	72.0	6.005768	5.0555725	6.1024475	7.3	1.0	0.9501953125	1.0
44640	20150414	12.0	58.9572	5.73	72.0	7.886383	7.4234924	8.121735	7.3	0.0	0.462890625	1.0
44640	20150415	12.0	58.9572	5.73	72.0	7.1148987	6.4239807	6.962555	7.2	1.0	0.69091796875	0.78
44640	20150416	12.0	58.9572	5.73	72.0	7.673004	6.2584534	7.6993713	8.2	1.0	1.41455078125	1.0
44640	20150417	12.0	58.9572	5.73	72.0	9.999664	7.6022034	10.33316	10.0	1.0	2.3974609375	1.0
44640	20150418	12.0	58.9572	5.73	72.0	10.556061	8.390533	10.89151	10.3	0.88	2.16552734375	1.0
44640	20150419	12.0	58.9572	5.73	72.0	13.53067	9.989655	13.822662	14.9	1.0	3.541015625	1.0
44640	20150420	12.0	58.9572	5.73	72.0	15.525787	11.198639	16.389557	15.6	1.0	4.3271484375	1.0
44640	20150421	12.0	58.9572	5.73	72.0	7.263336	6.58609	7.398102	8.2	1.0	0.67724609375	1.0
44640	20150422	12.0	58.9572	5.73	72.0	11.65567	9.250885	12.135651	12.6	1.0	2.40478515625	1.0
44640	20150423	12.0	58.9572	5.73	72.0	9.515045	7.9720764	9.617584	9.3	0.86	1.54296875	1.0
44640	20150424	12.0	58.9572	5.73	72.0	9.281708	7.754364	9.562958	8.2	0.29	1.52734375	1.0
44640	20150425	12.0	58.9572	5.73	72.0	8.3654175	8.025574	8.252136	9.2	1.0	0.33984375	0.67
44640	20150426	12.0	58.9572	5.73	72.0	8.225739	6.709137	8.203278	6.5	0.0	1.5166015625	0.99
44640	20150427	12.0	58.9572	5.73	72.0	8.717926	6.1905823	8.86734	4.8	0.0	2.52734375	1.0
44640	20150428	12.0	58.9572	5.73	72.0	8.746979	7.5204163	8.457916	10.2	1.0	1.2265625	0.76
44640	20150429	12.0	58.9572	5.73	72.0	9.112946	7.531891	9.249664	9.1	0.99	1.5810546875	1.0
44640	20150430	12.0	58.9572	5.73	72.0	4.4325256	6.320221	6.1297913	6.5	0.0	-1.8876953125	0.1
44640	20160401	12.0	58.9572	5.73	72.0	6.3893433	5.652527	6.3585815	5.8	0.2	0.73681640625	0.96
44640	20160402	12.0	58.9572	5.73	72.0	6.2467346	6.2550354	6.2862854	6.8	0.0	-0.00830078125	0.0
44640	20160403	12.0	58.9572	5.73	72.0	7.7655334	6.9413147	7.438385	7.9	1.0	0.82421875	0.6
44640	20160404	12.0	58.9572	5.73	72.0	11.077789	7.167633	10.433746	8.9	0.44	3.91015625	0.84
44640	20160405	12.0	58.9572	5.73	72.0	11.916901	9.583893	11.694244	10.8	0.52	2.3330078125	0.9
44640	20160406	12.0	58.9572	5.73	72.0	7.023346	6.4481506	7.132721	6.8	0.61	0.5751953125	1.0
44640	20160407	12.0	58.9572	5.73	72.0	6.7347717	5.754303	6.823639	6.9	1.0	0.98046875	1.0
44640	20160408	12.0	58.9572	5.73	72.0	7.717926	6.1251526	7.754059	8.3	1.0	1.5927734375	1.0
44640	20160409	12.0	58.9572	5.73	72.0	8.698883	5.085602	8.626617	8.8	1.0	3.61328125	0.98
44640	20160410	12.0	58.9572	5.73	72.0	12.409576	9.083405	12.494537	12.8	1.0	3.326171875	1.0
44640	20160411	12.0	58.9572	5.73	72.0	12.308502	8.343658	12.92276	12.3	1.0	3.96484375	1.0
44640	20160412	12.0	58.9572	5.73	72.0	13.887848	8.130035	13.310699	12.6	0.78	5.7578125	0.9
44640	20160413	12.0	58.9572	5.73	72.0	8.193756	7.051178	8.136139	9.5	1.0	1.142578125	0.95
44640	20160414	12.0	58.9572	5.73	72.0	8.756989	8.445953	9.814606	12.2	1.0	0.31103515625	1.0
44640	20160415	12.0	58.9572	5.73	72.0	6.8578186	5.6893616	6.98526	5.6	0.0	1.16845703125	1.0
44640	20160416	12.0	58.9572	5.73	72.0	8.210114	6.2901917	8.133942	8.8	1.0	1.919921875	0.96
44640	20160417	12.0	58.9572	5.73	72.0	8.729645	6.874176	8.910309	8.5	0.88	1.85546875	1.0
44640	20160418	12.0	58.9572	5.73	72.0	7.4007874	7.2987366	7.7049866	7.8	1.0	0.10205078125	1.0
44640	20160419	12.0	58.9572	5.73	72.0	8.755768	7.5326233	8.821686	8.6	0.87	1.22314453125	1.0
44640	20160420	12.0	58.9572	5.73	72.0	9.532867	7.363922	9.717926	9.5	0.98	2.1689453125	1.0
44640	20160421	12.0	58.9572	5.73	72.0	8.39093	7.36261	8.258118	9.7	1.0	1.0283203125	0.87
44640	20160422	12.0	58.9572	5.73	72.0	7.335602	5.9874573	7.3839417	8.2	1.0	1.34814453125	1.0
44640	20160423	12.0	58.9572	5.73	72.0	5.458893	4.3539124	5.8978577	4.5	0.13	1.10498046875	1.0
44640	20160424	12.0	58.9572	5.73	72.0	8.470428	6.0085144	8.611053	8.0	0.81	2.4619140625	1.0
44640	20160425	12.0	58.9572	5.73	72.0	8.587067	6.506012	8.013824	7.1	0.29	2.0810546875	0.72
44640	20160426	12.0	58.9572	5.73	72.0	10.196686	7.551178	10.006256	8.9	0.51	2.6455078125	0.93
